transaction_id,adult_id,age_years,age_group_source,transaction_date,year,month,category,merchant,amount_usd,monthly_budget_usd,annual_budget_usd
T0003088,A06,69,65-74 years,2024-02-23T09:16,2024,2,Healthcare,Healthcare Shop 4,43.76,6756.99,81083.87
T0003089,A06,69,65-74 years,2024-02-09T16:30,2024,2,Estimated market value of owned home,Estimated market Shop 9,32.88,6756.99,81083.87
T0003090,A06,69,65-74 years,2024-02-28T19:19,2024,2,Estimated market value of owned home,Estimated market Shop 3,113.26,6756.99,81083.87
T0003091,A06,69,65-74 years,2024-02-28T21:53,2024,2,Income before taxes,Income before Shop 3,224.69,6756.99,81083.87
T0003092,A06,69,65-74 years,2024-02-24T09:05,2024,2,Other lodging,Other lodging Shop 7,105.07,6756.99,81083.87
T0003093,A06,69,65-74 years,2024-02-09T21:32,2024,2,Estimated market value of owned home,Estimated market Shop 1,169.59,6756.99,81083.87
T0003094,A06,69,65-74 years,2024-02-04T15:15,2024,2,Estimated market value of owned home,Estimated market Shop 2,163.69,6756.99,81083.87
T0003095,A06,69,65-74 years,2024-02-28T17:17,2024,2,"Social Security, private and government retirement",Social Security Shop 3,110.32,6756.99,81083.87
T0003096,A06,69,65-74 years,2024-02-24T10:01,2024,2,Income before taxes,Income before Shop 6,88.06,6756.99,81083.87
T0003097,A06,69,65-74 years,2024-02-02T07:50,2024,2,Income before taxes,Income before Shop 1,137.68,6756.99,81083.87
T0003098,A06,69,65-74 years,2024-02-18T09:32,2024,2,Estimated market value of owned home,Estimated market Shop 3,220.41,6756.99,81083.87
T0003099,A06,69,65-74 years,2024-02-15T08:25,2024,2,Wages and salaries,Wages and Shop 2,77.63,6756.99,81083.87
T0003100,A06,69,65-74 years,2024-02-17T11:27,2024,2,Wages and salaries,Wages and Shop 7,117.35,6756.99,81083.87
T0003101,A06,69,65-74 years,2024-02-24T15:31,2024,2,Estimated market value of owned home,Estimated market Shop 8,92.18,6756.99,81083.87
T0003102,A06,69,65-74 years,2024-02-10T10:10,2024,2,Other vehicle expenses,Other vehicle Shop 8,258.94,6756.99,81083.87
T0003103,A06,69,65-74 years,2024-03-08T14:05,2024,3,Estimated market value of owned home,Estimated market Shop 1,30.95,6756.99,81083.87
T0003104,A06,69,65-74 years,2024-03-07T14:17,2024,3,Estimated market value of owned home,Estimated market Shop 8,218.12,6756.99,81083.87
T0003105,A06,69,65-74 years,2024-03-15T09:16,2024,3,Housing,Housing Shop 8,159.63,6756.99,81083.87
T0003106,A06,69,65-74 years,2024-03-23T07:14,2024,3,Income before taxes,Income before Shop 9,290.37,6756.99,81083.87
T0003107,A06,69,65-74 years,2024-03-27T11:47,2024,3,Estimated market value of owned home,Estimated market Shop 8,173.02,6756.99,81083.87
T0003108,A06,69,65-74 years,2024-03-10T17:38,2024,3,Estimated market value of owned home,Estimated market Shop 9,104.93,6756.99,81083.87
T0003109,A06,69,65-74 years,2024-03-18T08:13,2024,3,Cellular phone service,Cellular phone Shop 3,318.19,6756.99,81083.87
T0003110,A06,69,65-74 years,2024-03-16T13:51,2024,3,Estimated market value of owned home,Estimated market Shop 8,248.92,6756.99,81083.87
T0003111,A06,69,65-74 years,2024-03-23T18:54,2024,3,Estimated market value of owned home,Estimated market Shop 1,247.62,6756.99,81083.87
T0003112,A06,69,65-74 years,2024-03-26T17:10,2024,3,Estimated market value of owned home,Estimated market Shop 9,108.88,6756.99,81083.87
T0003113,A06,69,65-74 years,2024-03-10T16:59,2024,3,Food,Food Shop 7,65.51,6756.99,81083.87
T0003114,A06,69,65-74 years,2024-03-23T10:03,2024,3,Estimated market value of owned home,Estimated market Shop 6,25.58,6756.99,81083.87
T0003115,A06,69,65-74 years,2024-03-08T14:11,2024,3,Estimated market value of owned home,Estimated market Shop 6,85.21,6756.99,81083.87
T0003116,A06,69,65-74 years,2024-03-25T11:40,2024,3,Household operations,Household operations Shop 6,73.35,6756.99,81083.87
T0003117,A06,69,65-74 years,2024-03-28T13:37,2024,3,Estimated market value of owned home,Estimated market Shop 1,209.17,6756.99,81083.87
T0003118,A06,69,65-74 years,2024-03-20T21:27,2024,3,"Social Security, private and government retirement",Social Security Shop 5,87.03,6756.99,81083.87
T0003119,A06,69,65-74 years,2024-03-14T08:19,2024,3,Estimated market value of owned home,Estimated market Shop 2,157.38,6756.99,81083.87
T0003120,A06,69,65-74 years,2024-03-25T12:41,2024,3,Estimated market value of owned home,Estimated market Shop 8,33.32,6756.99,81083.87
T0003121,A06,69,65-74 years,2024-03-13T11:42,2024,3,Estimated market value of owned home,Estimated market Shop 7,298.45,6756.99,81083.87
T0003122,A06,69,65-74 years,2024-03-25T13:14,2024,3,Estimated market value of owned home,Estimated market Shop 2,53.77,6756.99,81083.87
T0003123,A06,69,65-74 years,2024-03-04T21:46,2024,3,Estimated market value of owned home,Estimated market Shop 2,157.94,6756.99,81083.87
T0003124,A06,69,65-74 years,2024-03-08T12:40,2024,3,Estimated market value of owned home,Estimated market Shop 1,20.86,6756.99,81083.87
T0003125,A06,69,65-74 years,2024-03-14T16:31,2024,3,Estimated market value of owned home,Estimated market Shop 4,45.65,6756.99,81083.87
T0003126,A06,69,65-74 years,2024-03-19T13:25,2024,3,Personal insurance and pensions,Personal insurance Shop 5,71.28,6756.99,81083.87
T0003127,A06,69,65-74 years,2024-03-05T18:11,2024,3,Estimated market value of owned home,Estimated market Shop 4,163.17,6756.99,81083.87
T0003128,A06,69,65-74 years,2024-03-29T11:47,2024,3,Wages and salaries,Wages and Shop 7,332.66,6756.99,81083.87
T0003129,A06,69,65-74 years,2024-03-01T10:08,2024,3,Estimated market value of owned home,Estimated market Shop 6,244.50,6756.99,81083.87
T0003130,A06,69,65-74 years,2024-03-24T12:34,2024,3,Estimated market value of owned home,Estimated market Shop 6,57.33,6756.99,81083.87
T0003131,A06,69,65-74 years,2024-03-17T14:23,2024,3,Estimated market value of owned home,Estimated market Shop 7,70.28,6756.99,81083.87
T0003132,A06,69,65-74 years,2024-03-15T19:03,2024,3,Estimated market value of owned home,Estimated market Shop 7,102.49,6756.99,81083.87
T0003133,A06,69,65-74 years,2024-03-25T13:11,2024,3,Income before taxes,Income before Shop 7,261.24,6756.99,81083.87
T0003134,A06,69,65-74 years,2024-03-02T12:42,2024,3,"Social Security, private and government retirement",Social Security Shop 1,281.08,6756.99,81083.87
T0003135,A06,69,65-74 years,2024-03-18T10:02,2024,3,Estimated market value of owned home,Estimated market Shop 1,134.95,6756.99,81083.87
T0003136,A06,69,65-74 years,2024-03-28T21:37,2024,3,Estimated market value of owned home,Estimated market Shop 7,84.47,6756.99,81083.87
T0003137,A06,69,65-74 years,2024-03-17T16:08,2024,3,Medical services,Medical services Shop 8,110.77,6756.99,81083.87
T0003138,A06,69,65-74 years,2024-03-11T17:07,2024,3,Estimated market value of owned home,Estimated market Shop 7,47.42,6756.99,81083.87
T0003139,A06,69,65-74 years,2024-03-30T12:01,2024,3,Estimated market value of owned home,Estimated market Shop 8,263.52,6756.99,81083.87
T0003140,A06,69,65-74 years,2024-03-12T14:09,2024,3,Income before taxes,Income before Shop 1,26.65,6756.99,81083.87
T0003141,A06,69,65-74 years,2024-03-03T13:58,2024,3,Estimated market value of owned home,Estimated market Shop 2,92.06,6756.99,81083.87
T0003142,A06,69,65-74 years,2024-03-25T09:32,2024,3,Wages and salaries,Wages and Shop 9,229.95,6756.99,81083.87
T0003143,A06,69,65-74 years,2024-03-14T21:52,2024,3,Healthcare,Healthcare Shop 6,266.32,6756.99,81083.87
T0003144,A06,69,65-74 years,2024-03-30T18:41,2024,3,Cash contributions,Cash contributions Shop 1,86.02,6756.99,81083.87
T0003145,A06,69,65-74 years,2024-03-10T08:06,2024,3,Estimated market value of owned home,Estimated market Shop 6,3.96,6756.99,81083.87
T0003146,A06,69,65-74 years,2024-03-29T13:14,2024,3,Income before taxes,Income before Shop 8,131.63,6756.99,81083.87
T0003147,A06,69,65-74 years,2024-03-04T09:22,2024,3,Food,Food Shop 4,70.78,6756.99,81083.87
T0003148,A06,69,65-74 years,2024-03-28T14:29,2024,3,Income before taxes,Income before Shop 3,47.39,6756.99,81083.87
T0003149,A06,69,65-74 years,2024-03-21T17:00,2024,3,Estimated market value of owned home,Estimated market Shop 9,115.38,6756.99,81083.87
T0003150,A06,69,65-74 years,2024-03-17T17:39,2024,3,Estimated market value of owned home,Estimated market Shop 1,42.01,6756.99,81083.87
T0003151,A06,69,65-74 years,2024-03-16T18:25,2024,3,Estimated market value of owned home,Estimated market Shop 8,63.10,6756.99,81083.87
T0003152,A06,69,65-74 years,2024-03-26T19:07,2024,3,Estimated monthly rental value of owned home,Estimated monthly Shop 3,142.73,6756.99,81083.87
T0003153,A06,69,65-74 years,2024-04-15T11:39,2024,4,Estimated market value of owned home,Estimated market Shop 2,145.45,6756.99,81083.87
T0003154,A06,69,65-74 years,2024-04-22T20:18,2024,4,Estimated market value of owned home,Estimated market Shop 1,42.06,6756.99,81083.87
T0003155,A06,69,65-74 years,2024-04-28T12:51,2024,4,"Interest, dividends, rental income, and other property income",Interest dividends Shop 4,371.64,6756.99,81083.87
T0003156,A06,69,65-74 years,2024-04-23T15:12,2024,4,Estimated market value of owned home,Estimated market Shop 3,3.86,6756.99,81083.87
T0003157,A06,69,65-74 years,2024-04-28T17:42,2024,4,Estimated market value of owned home,Estimated market Shop 4,92.44,6756.99,81083.87
T0003158,A06,69,65-74 years,2024-04-20T21:37,2024,4,Income before taxes,Income before Shop 8,242.03,6756.99,81083.87
T0003159,A06,69,65-74 years,2024-04-30T14:51,2024,4,Other dairy products,Other dairy Shop 6,162.15,6756.99,81083.87
T0003160,A06,69,65-74 years,2024-04-07T16:17,2024,4,Estimated market value of owned home,Estimated market Shop 5,95.91,6756.99,81083.87
T0003161,A06,69,65-74 years,2024-04-24T21:21,2024,4,Wages and salaries,Wages and Shop 3,125.44,6756.99,81083.87
T0003162,A06,69,65-74 years,2024-04-21T15:20,2024,4,Income before taxes,Income before Shop 8,119.44,6756.99,81083.87
T0003163,A06,69,65-74 years,2024-04-21T21:52,2024,4,"Social Security, private and government retirement",Social Security Shop 3,57.22,6756.99,81083.87
T0003164,A06,69,65-74 years,2024-04-28T13:43,2024,4,Estimated market value of owned home,Estimated market Shop 5,36.82,6756.99,81083.87
T0003165,A06,69,65-74 years,2024-04-18T15:47,2024,4,Household furnishings and equipment,Household furnishings Shop 7,262.10,6756.99,81083.87
T0003166,A06,69,65-74 years,2024-04-18T13:12,2024,4,Estimated market value of owned home,Estimated market Shop 8,96.10,6756.99,81083.87
T0003167,A06,69,65-74 years,2024-04-28T18:39,2024,4,Estimated market value of owned home,Estimated market Shop 8,99.29,6756.99,81083.87
T0003168,A06,69,65-74 years,2024-04-16T19:48,2024,4,Estimated market value of owned home,Estimated market Shop 9,311.50,6756.99,81083.87
T0003169,A06,69,65-74 years,2024-04-16T07:53,2024,4,Estimated market value of owned home,Estimated market Shop 7,280.94,6756.99,81083.87
T0003170,A06,69,65-74 years,2024-04-10T16:16,2024,4,Nonalcoholic beverages,Nonalcoholic beverages Shop 2,214.91,6756.99,81083.87
T0003171,A06,69,65-74 years,2024-04-14T14:53,2024,4,Estimated market value of owned home,Estimated market Shop 6,28.94,6756.99,81083.87
T0003172,A06,69,65-74 years,2024-04-17T15:13,2024,4,Income before taxes,Income before Shop 2,35.69,6756.99,81083.87
T0003173,A06,69,65-74 years,2024-04-30T12:26,2024,4,Estimated market value of owned home,Estimated market Shop 8,74.22,6756.99,81083.87
T0003174,A06,69,65-74 years,2024-04-24T16:46,2024,4,Income before taxes,Income before Shop 3,65.05,6756.99,81083.87
T0003175,A06,69,65-74 years,2024-04-23T18:46,2024,4,Wages and salaries,Wages and Shop 8,379.72,6756.99,81083.87
T0003176,A06,69,65-74 years,2024-04-08T15:36,2024,4,Estimated market value of owned home,Estimated market Shop 2,81.34,6756.99,81083.87
T0003177,A06,69,65-74 years,2024-04-22T09:19,2024,4,Estimated market value of owned home,Estimated market Shop 7,266.91,6756.99,81083.87
T0003178,A06,69,65-74 years,2024-04-26T07:35,2024,4,"Social Security, private and government retirement",Social Security Shop 6,71.87,6756.99,81083.87
T0003179,A06,69,65-74 years,2024-04-02T19:46,2024,4,Estimated market value of owned home,Estimated market Shop 1,198.31,6756.99,81083.87
T0003180,A06,69,65-74 years,2024-04-15T19:41,2024,4,Housing,Housing Shop 1,80.74,6756.99,81083.87
T0003181,A06,69,65-74 years,2024-04-23T19:53,2024,4,Estimated market value of owned home,Estimated market Shop 1,126.16,6756.99,81083.87
T0003182,A06,69,65-74 years,2024-04-18T08:58,2024,4,Wages and salaries,Wages and Shop 1,76.92,6756.99,81083.87
T0003183,A06,69,65-74 years,2024-04-03T20:32,2024,4,Estimated market value of owned home,Estimated market Shop 8,66.32,6756.99,81083.87
T0003184,A06,69,65-74 years,2024-04-18T14:05,2024,4,Estimated market value of owned home,Estimated market Shop 2,82.57,6756.99,81083.87
T0003185,A06,69,65-74 years,2024-04-26T10:29,2024,4,Shelter,Shelter Shop 6,267.16,6756.99,81083.87
T0003186,A06,69,65-74 years,2024-04-18T13:36,2024,4,Wages and salaries,Wages and Shop 4,12.89,6756.99,81083.87
T0003187,A06,69,65-74 years,2024-04-27T09:17,2024,4,Estimated market value of owned home,Estimated market Shop 9,35.25,6756.99,81083.87
T0003188,A06,69,65-74 years,2024-04-09T20:25,2024,4,Estimated market value of owned home,Estimated market Shop 1,252.07,6756.99,81083.87
T0003189,A06,69,65-74 years,2024-04-07T13:12,2024,4,"Social Security, private and government retirement",Social Security Shop 5,97.92,6756.99,81083.87
T0003190,A06,69,65-74 years,2024-04-24T08:41,2024,4,Income before taxes,Income before Shop 7,238.61,6756.99,81083.87
T0003191,A06,69,65-74 years,2024-04-04T08:38,2024,4,Household operations,Household operations Shop 9,258.30,6756.99,81083.87
T0003192,A06,69,65-74 years,2024-04-14T19:14,2024,4,Household furnishings and equipment,Household furnishings Shop 7,117.50,6756.99,81083.87
T0003193,A06,69,65-74 years,2024-04-09T14:06,2024,4,Medical supplies,Medical supplies Shop 1,8.82,6756.99,81083.87
T0003194,A06,69,65-74 years,2024-04-28T18:18,2024,4,Wages and salaries,Wages and Shop 4,68.09,6756.99,81083.87
T0003195,A06,69,65-74 years,2024-04-21T11:09,2024,4,Owned dwellings,Owned dwellings Shop 3,69.01,6756.99,81083.87
T0003196,A06,69,65-74 years,2024-04-19T12:33,2024,4,Estimated market value of owned home,Estimated market Shop 2,255.32,6756.99,81083.87
T0003197,A06,69,65-74 years,2024-04-13T14:05,2024,4,Income before taxes,Income before Shop 5,175.16,6756.99,81083.87
T0003198,A06,69,65-74 years,2024-04-14T18:25,2024,4,"Interest, dividends, rental income, and other property income",Interest dividends Shop 8,72.18,6756.99,81083.87
T0003199,A06,69,65-74 years,2024-04-28T20:05,2024,4,Estimated market value of owned home,Estimated market Shop 3,38.49,6756.99,81083.87
T0003200,A06,69,65-74 years,2024-04-21T18:02,2024,4,Estimated market value of owned home,Estimated market Shop 5,137.70,6756.99,81083.87
T0003201,A06,69,65-74 years,2024-04-30T20:33,2024,4,Estimated market value of owned home,Estimated market Shop 6,258.46,6756.99,81083.87
T0003202,A06,69,65-74 years,2024-05-14T08:29,2024,5,"Social Security, private and government retirement",Social Security Shop 3,278.57,6756.99,81083.87
T0003203,A06,69,65-74 years,2024-05-02T20:23,2024,5,Maintenance and repairs,Maintenance and Shop 2,309.00,6756.99,81083.87
T0003204,A06,69,65-74 years,2024-05-16T17:44,2024,5,Estimated market value of owned home,Estimated market Shop 3,133.73,6756.99,81083.87
T0003205,A06,69,65-74 years,2024-05-15T21:29,2024,5,Income before taxes,Income before Shop 4,206.35,6756.99,81083.87
T0003206,A06,69,65-74 years,2024-05-04T16:54,2024,5,Estimated market value of owned home,Estimated market Shop 7,19.13,6756.99,81083.87
T0003207,A06,69,65-74 years,2024-05-28T18:11,2024,5,Estimated market value of owned home,Estimated market Shop 3,162.87,6756.99,81083.87
T0003208,A06,69,65-74 years,2024-05-26T11:32,2024,5,"Social Security, private and government retirement",Social Security Shop 1,142.76,6756.99,81083.87
T0003209,A06,69,65-74 years,2024-05-13T21:43,2024,5,Estimated market value of owned home,Estimated market Shop 5,146.93,6756.99,81083.87
T0003210,A06,69,65-74 years,2024-05-15T17:22,2024,5,Estimated market value of owned home,Estimated market Shop 7,36.85,6756.99,81083.87
T0003211,A06,69,65-74 years,2024-05-18T11:41,2024,5,Estimated market value of owned home,Estimated market Shop 5,307.38,6756.99,81083.87
T0003212,A06,69,65-74 years,2024-05-22T13:15,2024,5,Income before taxes,Income before Shop 6,99.86,6756.99,81083.87
T0003213,A06,69,65-74 years,2024-05-23T21:23,2024,5,Food away from home,Food away Shop 6,31.38,6756.99,81083.87
T0003214,A06,69,65-74 years,2024-05-10T18:41,2024,5,Estimated market value of owned home,Estimated market Shop 2,197.04,6756.99,81083.87
T0003215,A06,69,65-74 years,2024-05-15T17:44,2024,5,Shelter,Shelter Shop 1,123.02,6756.99,81083.87
T0003216,A06,69,65-74 years,2024-05-07T19:35,2024,5,Estimated market value of owned home,Estimated market Shop 8,101.94,6756.99,81083.87
T0003217,A06,69,65-74 years,2024-05-29T08:08,2024,5,Estimated market value of owned home,Estimated market Shop 8,104.37,6756.99,81083.87
